Institucion_normalizada,Nro_Institucion,Tipo,Propiedad,Short_name,Fecha_procesada,año,Short_name_año,ROA,ROE,Apalancamiento_Global,Deterioros_Vencidos,Cobertura_Morosidad,Tasa_Morosidad,Credito_Activo,Deterioro_Credito,Ratio_Eficiencia,Intereses_C_Vigente,Comisiones_C_Vigente,Comisiones_perd_C_Vigente,Incobrables_C_Vigente,Gastos_C_Vigente,GPersonal_C_Vigente,Ctos_Ints_C_Vigente,Resultados_C_Vigente,Incob_C_Bruta,Incob_C_Ints,Ingr_C_Bruta,incr_Cartera,incr_Mora,incr_G_Personal,incr_Ingresos,incr_Incob,Ratio_Eficiencia_ctrol,Activos_promedio,Activos_promedio.1,ROA_1,ROE_1
Banco Hipotecario del Uruguay,91,Banco,Publico,BHU,2019-12-31,2019,BHU_2019,0.0407419955757618,0.0867007778217914,1.1122561497221768,3.0593197985542115,59.32304731194938,0.0121608448228737,0.7763406598562753,0.0372039133337632,0.3683289931721061,0.1523602861717309,0.0057815298302921,1.0664914871285396e-05,-0.0042803460243718,0.0243382044555089,0.016479326648815,0.057156809122325,0.0523962277111495,-0.0042282934005812,-0.028093580892512,0.1505074563744279,-0.0863568647670772,-0.2061003780655276,-0.1356573432013197,-0.0214975315468729,-1.4690062672372703,0.368328993172106,1863.581350599676,1863.581350599676,0.041735370501759,0.0881557930032741
Banco Hipotecario del Uruguay,91,Banco,Publico,BHU,2020-12-31,2020,BHU_2020,0.036977020432146,0.0777634867318017,1.0935338378829575,2.3321516215882414,47.75806617303816,0.0164401484528773,0.7491891519294802,0.0382747158033783,0.3584752398940828,0.1561422563895063,0.004778895972327,5.207583548697712e-06,0.0016051105077388,0.02083606779688,0.0172504974850152,0.0602068372090452,0.0490561909886407,0.0015787678171744,0.0102797957763259,0.1535796869438129,-0.0704372390246436,0.2599202973226557,-0.0269371794070117,-0.0473631245956425,-1.3485818545390291,0.3584754049256984,1787.0275997809829,1787.0275997809829,0.037655466858553,0.0788329929886448
Banco Hipotecario del Uruguay,91,Banco,Publico,BHU,2021-12-31,2021,BHU_2021,0.0328350385763517,0.0689748816116115,1.1076807777603133,2.5754934302196526,58.5351979700182,0.0146906968664755,0.7136584267241687,0.0378357932649561,0.3611752172214237,0.143684309087496,0.004365873057462,0.0,-0.0004445821806176,0.0202385598831072,0.0153193996947085,0.0569832822492485,0.0445180939883919,-0.0004380509585699,-0.0030941595741459,0.1415734864582225,-0.0301805594662105,-0.1333997021161799,-0.1387464822889079,-0.107558456788867,-1.2686197863630388,0.3611752172214238,1771.16599701525,1771.16599701525,0.0325349652218422,0.0685733208031773
Banco Hipotecario del Uruguay,91,Banco,Publico,BHU,2022-12-31,2022,BHU_2022,0.0419782119506046,0.0883398031979936,1.1016882033579631,2.49866576686518,58.58800602894142,0.0154319729638385,0.6969658969643701,0.0385593425599323,0.3384053332482381,0.1718218930057033,0.0066318073753336,0.0,0.001044305337432,0.0211689880732418,0.0168329428895726,0.069448425439603,0.0541202159136149,0.0010281896456988,0.006077836294106,0.1691703421982438,0.1621466700605043,0.2217064127427297,0.2769657373188416,0.3897289277319393,-3.729834940161273,0.3384053332482379,1957.2971400255544,1957.2971400255544,0.0386272947497727,0.0811825306556866
Banco Hipotecario del Uruguay,91,Banco,Publico,BHU,2023-12-31,2023,BHU_2023,0.0087811762072681,0.0184172035171647,1.0932598465085002,6.24275238117194,63.5482368416921,0.0137486897772182,0.670818829976332,0.0858296658447233,0.6950781897796365,0.1589760594397817,0.0063568635191894,0.0,0.0485483349829934,0.0222802929701518,0.0183609327194568,0.0616370576745507,0.0118107554104963,0.0478808589861118,0.3053814212911913,0.1567903469165396,0.0709618881760871,-0.0474845906745937,0.1681771454285965,-0.0091058955637794,48.7875617767528,0.6950781897796368,2186.855950813453,2186.855950813453,0.0085475842454274,0.0178923148856019
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2007-12-31,2007,Itaú_2007,0.0047792959688619,0.0134381583275659,10.877852785729717,3.035247871284542,42.20097846906513,0.0045370203368387,0.766298236220574,0.0137709813193644,0.7929290078711714,0.0771112434477728,0.0297296195340816,0.0142214095521078,0.005808964390228,0.0199354367719933,0.0385987154613961,0.0081828698226877,0.0099598317558584,0.0057826093448445,0.0753322619439079,0.0767613927370227,,,,,,1.863735686030404,1628.4484702368254,1628.4484702368254,0.0077036614847311,0.0915029570267321
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2008-12-31,2008,Itaú_2008,0.0162656027168251,0.2089883585212497,12.752922815008509,3.157660082381576,62.860544698662274,0.004820605946828,0.5710921879564042,0.01522183497119,0.6626333102589795,0.0774356844798392,0.0408894773406033,0.0221185214005664,0.0047079727120444,0.023740240211643,0.0502162027224469,0.0068932969106965,0.0254325868325275,0.0046852774307912,0.0607984903041718,0.077062397558739,-0.0728342212885655,-0.0146011200045139,0.2062252368904296,-0.0689332256789493,-0.2485629292102693,1.6580919117703077,1132.8273177021156,1132.8273177021156,0.014677757891974,0.2018620713857018
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2009-12-31,2009,Itaú_2009,-0.0165682102759612,-0.2375706559073665,13.84517807616792,4.130230810103287,100.0,0.0038323713624121,0.6436204650327673,0.0158285782767922,1.027609111207492,0.0658154616390614,0.0394429099848539,0.0212264629523443,0.0027835156246065,0.0223275046692315,0.041461270418867,0.0043364610782201,-0.0228926336250781,0.0027728482972858,0.042292731149888,0.0655632356174573,0.4105117359497763,0.1202413175065277,0.1645963920537048,0.1988462641279824,-0.1660568792884413,2.260580213001783,1412.0178991507846,1412.0178991507846,-0.014913765128548,-0.2213974919284223
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2010-12-31,2010,Itaú_2010,0.0046952048707772,0.0735264168097052,15.383103876867354,4.987650573316959,100.0,0.0029402267755331,0.6197690095399626,0.0146648237626699,0.8437426795962352,0.0582892726026441,0.0365867026558018,0.0217138816549566,0.0069774521850435,0.0219534620052338,0.0394541799731823,0.004528914963868,0.0067542697425723,0.0069569368933041,0.1197038815805547,0.0581178889226115,0.1968236593945738,-0.0826086104405622,0.1388868593961068,0.0599634007328879,2.0000837011772767,1.8786357422994244,1759.438381532461,1759.438381532461,0.0042358977167287,0.0693971505340605
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2011-12-31,2011,Itaú_2011,0.0056619978427773,0.0968094648668034,16.73431331632118,4.532104137338429,100.0,0.0031070648760054,0.7352899852166148,0.014081541579523,0.8370817161888192,0.0497480352079744,0.0315696116041501,0.019109852706163,0.0072198006578752,0.0186974448921305,0.0314512313300703,0.0025979270545594,0.0069377678460542,0.0071973680637788,0.1451273528229293,0.0495934634221601,0.4422217890491129,0.5243132854907451,0.1496792265732882,0.2308903016928112,0.4923146078590739,1.8112495713903216,2161.3859505114383,2161.3859505114383,0.0051580544496536,0.0914745537128021
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2012-12-31,2012,Itaú_2012,0.0167923886406761,0.2771036042027788,14.598982568312302,3.314849506681654,100.0,0.0032684175191539,0.7452978830853616,0.0108343122009971,0.7001239674595854,0.0557232782794175,0.0340145795387741,0.019586110462616,-0.003517748617758,0.0189801453559823,0.0335498794152564,0.0035246143272034,0.0204893728333417,-0.0035062511465477,-0.0631288884354346,0.0555411513404644,0.2131034455196212,0.2763075277436058,0.2940502674851681,0.3588094603899918,-1.591067976928055,1.6762782920167332,2610.9363515216846,2610.9363515216846,0.0153874880698739,0.2400291581720772
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2013-12-31,2013,Itaú_2013,0.0208727385703037,0.2853333967979287,11.529340061870858,2.795634237051564,72.12369567539976,0.0051415050526407,0.5243821002160586,0.0143737675551359,0.5925164855956888,0.0673420958270333,0.0400849069550783,0.0221249283105636,0.0024333775606517,0.0192767997963431,0.038626464639953,0.0045036397369443,0.0342365509886864,0.0024208663376286,0.0361345682929408,0.0669958561010832,-0.0428653151859994,0.5084909139844609,0.101963098020215,0.1567060958064565,-1.6620911036082568,1.5971770680283393,3359.415523592997,3359.415523592997,0.0181211987932241,0.2270466620090694
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2014-12-31,2014,Itaú_2014,0.0159883783083343,0.195422721848861,10.937667659955006,2.7033144876512583,60.28744713999554,0.0069833402607025,0.5490613647565964,0.0188781648989554,0.5885568277025722,0.0700201966912831,0.046714287017654,0.0250247432743603,0.0050567758025096,0.0212712584733365,0.039071620517065,0.0094272122526556,0.0284290693019341,0.0050214626164586,0.0722188174478402,0.0695312218326665,0.0754614769706143,0.4634320868738981,0.0878557771361496,0.1182310741381871,1.2349049572972062,1.6794114906685358,3916.573095556698,3916.573095556698,0.0157985460693412,0.1885977924862842
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2015-12-31,2015,Itaú_2015,0.0211617340641688,0.2595567505318647,11.591335912898844,2.84827866080487,62.47132313420116,0.0067352726555446,0.5144121588042753,0.0191839333794904,0.4741500572770604,0.0674002612241977,0.0442710576751749,0.0230656670729933,0.0072666863319907,0.0190169748336085,0.0339530305530799,0.0078393554502746,0.0394642541966599,0.0072177432182424,0.1078139194122576,0.0669463020877978,-0.0059103168544351,-0.0414625924681471,-0.1361413492025205,-0.0431060252558216,0.4285264356987754,1.5811935003981543,4083.44042528706,4083.44042528706,0.0205585540847479,0.2588596603645607
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2016-12-31,2016,Itaú_2016,0.0030266676134842,0.0376680635795146,11.309220829780577,2.6677985684203547,58.94753533304805,0.0055451273150843,0.6659898035587143,0.0147932827128905,0.688523344577218,0.0621870759375534,0.0371616599721072,0.0194813035996026,0.0067354574235891,0.0157711585783638,0.0300537448594402,0.0103924354374441,0.0043997343843274,0.00669810845465,0.108309601666313,0.0618422406841268,0.3520691228163233,0.1118217572678388,0.1967927394853075,0.24749108810892,0.2532265181706299,1.8309073546108456,4303.62280581817,4303.62280581817,0.0029576838807648,0.0364067840330173
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2017-12-31,2017,Itaú_2017,0.0143296143897478,0.166868784699723,10.059703534937782,2.4011772060094363,37.46559748594464,0.0073667921720778,0.6391781773088584,0.017688973445002,0.6412979232092342,0.0714358736143036,0.0408897346835412,0.0223498533012464,0.0039713015880627,0.0176311343005361,0.0327037943879859,0.012947539087201,0.021972985851587,0.0039420458818666,0.055592538974249,0.0709096212297953,-0.0204095795493375,0.303790163727633,0.0659677802114644,0.1252803965146398,-0.4224224506620506,1.6432916594501783,4447.045502584524,4447.045502584524,0.0141922352460415,0.156961914319314
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2018-12-31,2018,Itaú_2018,0.0263299131351606,0.2749773363824714,8.887317784786921,1.96828980041696,31.75704749303736,0.0130529519387646,0.4546640563900184,0.0190907046100495,0.5295728718443377,0.0785959584967379,0.0424413491633482,0.0239959246025355,0.0069845544877755,0.0243436597528577,0.0326620641629679,0.011081687045786,0.0425423239758515,0.006916810365436,0.0888665857808122,0.0778336458485778,-0.0463970916168423,0.2584724450947839,-0.0476138942750461,0.049183425883716,0.6771557952999783,0.5313521879095489,4468.44433378139,4468.44433378139,0.0264580932762788,0.2615995762021033
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2019-12-31,2019,Itaú_2019,0.0303347183810177,0.3009451348018868,8.952866899627855,2.626439741015336,55.37726418982468,0.0103488146474185,0.4406824834532756,0.019794821798163,0.4761260305871339,0.077564471646851,0.0377712337198831,0.0220794304787607,0.0064706601593895,0.0218886022203053,0.0296604484538249,0.0104012808262867,0.0479237496561742,0.0064218924063086,0.0834229902170968,0.0769798875537378,0.0442534259531888,-0.190326596566797,-0.0517125690931784,0.0305487304774698,-0.0325783768388435,0.4788622989622688,4562.483427199297,4562.483427199297,0.0295845669005417,0.2944512583300416
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2020-12-31,2020,Itaú_2020,0.020484909508544,0.2194793144066464,10.485614234707588,1.7620110530597803,26.38877795211449,0.0155353084800182,0.3983116649400608,0.0206758837138405,0.5145642621024603,0.0680958514324053,0.0334454669481188,0.0201236169841738,0.007312385594076,0.0214648925134416,0.0268667191258032,0.009730262164366,0.0358998860044861,0.0072265802099356,0.1073837163389402,0.067296797469051,-0.011474267770526,0.5456101710270083,-0.1045838960329894,-0.1321477479342732,0.1171165144933548,0.5141376889653818,5003.080319774041,5003.080319774041,0.01923570541046,0.2209338918770221
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2021-12-31,2021,Itaú_2021,0.0123706742894284,0.1450092125454836,10.93851427478998,4.164743293387126,95.57972186964754,0.0050825468119982,0.4421633240347107,0.0174226384690622,0.6118562311066387,0.0541997473094651,0.0358471821529515,0.0209093832290318,0.0059843998080123,0.019152481361566,0.0254003809074952,0.007451609026457,0.0212893259938274,0.0059593648834168,0.1104137953603937,0.0539730100207619,0.1576507666144762,-0.5904167720508393,0.0944682263648915,-0.07858734852011,-0.0525875671702195,0.6105804498091347,5687.541242187179,5687.541242187179,0.0116351323104324,0.1389061931771675
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2022-12-31,2022,Itaú_2022,0.006999350786546,0.0822529546003561,10.596014613284003,3.3518444982051494,87.70267272452274,0.006345881322214,0.4985038633405708,0.0172340466104242,0.7064393005576021,0.0728098500070009,0.0339845150613637,0.0245518232541011,0.0070939774479096,0.0186854742534691,0.0257506634920045,0.0090347467850981,0.010386527209891,0.007057502623159,0.0974315624496889,0.0724354864657262,0.336683437670318,0.6444641606091617,0.3551168986063204,0.795648973194053,0.5845201634308927,0.7053429921988504,6555.369702822127,6555.369702822127,0.0064957000364451,0.0753242325461272
Banco Itaú Uruguay S.A.,113,Banco,Privado,Itaú,2023-12-31,2023,Itaú_2023,0.0330354568370108,0.3678961269680973,9.730866329407217,3.0677677267521166,69.86370885968357,0.0071657998028265,0.5497058665526504,0.0192422405117879,0.4447054393948423,0.1116289788664877,0.0357119879282899,0.0262887816951274,0.0067447729854308,0.0217706884728217,0.0263283234067954,0.0134747571321682,0.0505680486158477,0.0067024671280312,0.0604213444745189,0.1109287981974289,0.0700798430737241,0.3068924099249677,0.0940847480798179,0.6406011024119056,0.0174046465209047,0.4439320110855217,7235.968162771651,7235.968162771651,0.032267032706424,0.3462532148192471
Banco Itaú-BBA S.A. Sucursal Uruguay,203,Banco,Privado,Itaú,2003-12-31,2003,Itaú_2003,0.0003766266758678,0.0039925413554481,0.0097728656258315,0.0,100.0,0.0,0.0273706554228697,0.0,0.1615668335702952,2.856502242152467,0.0054075441835925,0.0,-7.714850962806649,0.9191506198892114,1.1491690846742286,0.0068583487206539,5.398048008441046,-7.714850962806649,-2.70080339828239,2.856502242152467,,,,,,1.5778780573241846,3708.8718292210415,3708.8718292210415,0.1477481119951482,0.1491920344401471
Banco Itaú-BBA S.A. Sucursal Uruguay,203,Banco,Privado,Itaú,2004-12-31,2004,Itaú_2004,-0.1220812137312624,-0.1231672309378876,0.0080551151729926,0.0,100.0,0.0,0.0474164016575118,0.0,-3.149925037481259,5.70433298105845,0.0112998943175351,0.0,-8.129420372327491e-05,0.5206893748475732,0.5041053572880253,3.7149825217462,-2.523534671977888,-8.129420372327491e-05,-1.4251307557468467e-05,5.70433298105845,0.8040295176281389,,-0.2086273841939599,2.6025825306038337,-0.999980990281752,-5.744627686156921,9.649842757316511,9.649842757316511,-0.1196569336031608,-0.1206207839845814
Banco Itaú-BBA S.A. Sucursal Uruguay,203,Banco,Privado,Itaú,2005-12-31,2005,Itaú_2005,-0.0351887597386606,-0.0354965801375875,0.0094222448878872,0.0,100.0,0.0,0.0740146187631907,0.0,-4.200460829493088,1.069360343498844,0.0036331608499393,0.0,-0.0,0.310139821644831,0.2919740173951338,0.0,-0.4675217439172079,-0.0,-0.0,1.069360343498844,0.6146651370313312,,-0.0647981419139329,-0.697307490410378,-1.0,-1.241551459293394,10.014750210618311,10.014750210618311,-0.0346034436395342,-0.0349293434451445
Banco Itaú-BBA S.A. Sucursal Uruguay,203,Banco,Privado,Itaú,2006-12-31,2006,Itaú_2006,-0.0539680126902243,-0.0546798357747327,0.0169165320106976,0.0,100.0,0.0,0.0838028696588189,0.0,0.5105779039340044,0.9174273078008846,0.0040462971675919,0.0,-0.0,0.2512938740942881,0.2903453467582572,0.0,-0.6374800037639973,-0.0,-0.0,0.9174273078008846,0.1556027924622292,,0.1491566834804538,-0.0085834347410009,,2.412471725728478,10.289185344534388,10.289185344534388,-0.0534226536655376,-0.05432616549252
Banco Itaú-BBA S.A. Sucursal Uruguay,203,Banco,Privado,Itaú,2007-12-31,2007,Itaú_2007,-0.1032117224359084,-0.1043667099704466,0.006295062055219,0.0,100.0,0.0,0.0732847167147029,0.0,-1.23001808318264,1.0062292139576623,0.0004751095391436,0.0,-0.0,0.3942353375917226,0.323919125798448,0.0,-1.312991606398142,-0.0,-0.0,1.0062292139576623,0.0114850063791001,,0.1284470120933249,0.1093911792733555,,-0.2436708860759491,11.208389725505148,11.208389725505148,-0.0962222179236706,-0.0968279427565909
Banco Santander S.A.,137,Banco,Privado,Santander,2003-12-31,2003,Santander_2003,-0.0987472846402725,-6.841614974854286,69.16791114917079,0.6590117501014445,0.2678133674546738,0.1084985093863566,0.874155212703559,0.0715017925541008,7.918114806637703,0.1040608637490123,0.0111803243456414,0.0068843121344479,0.02548996208118,0.0201656519043815,0.0192633421616706,0.0775690248777533,-0.0590070851308008,0.0227243391910572,0.2449524361306484,0.0927704151467877,,,,,,12.02182892956342,230.0252476149496,230.0252476149496,-0.0495260529135366,-3.4751399390116555
Banco Santander S.A.,137,Banco,Privado,Santander,2004-12-31,2004,Santander_2004,-0.0307811277148314,-0.8820395762262591,18.36003291783023,0.8041312529302418,2.4846339210150608,0.0423184837565415,0.8402429331516816,0.0340296153652558,6.4419875278906105,0.0575174883519812,0.0136203504457919,0.0020034479328444,0.0443859685610305,0.0158292781509303,0.0204781673106752,0.013386575891201,-0.0334687774735484,0.0425076250980832,0.7716951805928712,0.0550834398958224,0.2229920464478956,-0.5559510033226411,0.3001189272657916,-0.3240164625598715,1.1296103286126846,8.679243663825163,511.8886054102363,511.8886054102363,-0.0278805955395774,-0.5397692111681409
Banco Santander S.A.,137,Banco,Privado,Santander,2005-12-31,2005,Santander_2005,0.0081635606718715,0.1525718196406077,17.168742461977466,1.054646538318632,5.993168531598024,0.0204569503401597,0.8443379722218155,0.0215748518608056,0.7295311859884521,0.05908314483775,0.0133090024226011,0.0023996094868709,0.0092350262226922,0.0123697217823872,0.0175695702099525,0.0141464013258133,0.0088231164919229,0.0090461063998172,0.1563055969355182,0.0578744880360819,0.2267122647664952,-0.4202362181652012,0.0524773499623358,0.2601040221003785,-0.7447679908744183,1.7192158071101182,624.173370326045,624.173370326045,0.007458204483474,0.1355061964890056
Banco Santander S.A.,137,Banco,Privado,Santander,2006-12-31,2006,Santander_2006,0.0199343125226863,0.3120565904447602,12.958887037086026,1.1531921705336734,9.290124383883342,0.0144719834166851,0.8044223667644498,0.0166889779682144,0.5176214833046174,0.0829305762568524,0.0142645185331591,0.0023858863655996,0.0128937765388232,0.0158561541666527,0.0204930270283576,0.0181833401534162,0.0232116576993512,0.0127071780185749,0.1554767508052598,0.0817304063325271,0.0868412512314518,-0.2357985404789462,0.2676842330726738,0.5255174976189565,0.5174280926370951,1.6584334207054172,730.8594320114278,730.8594320114278,0.0187140748701973,0.2612276571166547
Banco Santander S.A.,137,Banco,Privado,Santander,2007-12-31,2007,Santander_2007,0.019433154703383,0.2532495531475924,11.39735567661974,2.4134773397746847,41.70169467320417,0.0054103442478416,0.8483432668769071,0.0130577432425462,0.6201804928733012,0.0859057885027381,0.0142358037637704,0.0034391309154675,0.0052704117183015,0.0199864649145155,0.0217355680279675,0.0288715640799919,0.0201237867414645,0.0052418969765776,0.0613510662105566,0.085441008614056,0.376046742271789,-0.4902525448164624,0.4594797310775127,0.4254137104433111,-0.437532296797366,1.7031553433030804,894.3933183377812,894.3933183377812,0.0172041617710246,0.2132861125934974
Banco Santander S.A.,137,Banco,Privado,Santander,2008-12-31,2008,Santander_2008,-0.0179070651306327,-0.2288341881419881,11.903677845692105,4.632377916707689,69.15203115455103,0.0030182862136259,0.6774370882874772,0.0139818424023041,0.6758759996048094,0.0245448194515335,0.0065718376147166,0.0015124265268215,0.0020809999440573,0.0080359034524669,0.009423478924529,0.0042962585499546,-0.0171746020018679,0.0020747188906156,0.0847836729117727,0.024470736161367,1.5524138612366167,0.4205069425593271,0.1066017781127299,-0.270729732168776,0.0078098991773405,1.7707015280459055,2114.343333317416,2114.343333317416,-0.0117640789789802,-0.1517998833590358
Banco Santander S.A.,137,Banco,Privado,Santander,2009-12-31,2009,Santander_2009,0.0167443510063256,0.1758671212145056,8.07031183135236,2.3696964341548963,100.0,0.0025336253264851,0.7758112046814725,0.0060039229016562,0.4841415028419191,0.0782776523489623,0.0140276041998936,0.0040008746685138,-0.0012076502935086,0.0169990081852985,0.021771700985953,0.0163547991132801,0.0198848445205928,-0.0012045905809372,-0.0154277786477919,0.0780793274545492,0.3386114255988555,0.1231180841889985,2.092684551844012,3.2690621542473552,-1.776825816663208,1.6383683548864127,3504.4643794048543,3504.4643794048543,0.0154807446987268,0.1404151817990073
Banco Santander S.A.,137,Banco,Privado,Santander,2010-12-31,2010,Santander_2010,0.0131142854544489,0.1315357762899775,10.031129652843608,3.2664151209535226,100.0,0.002536221333222,0.6244213813380793,0.0082843517129215,0.5581297312650444,0.0670634563761007,0.0176916325281365,0.0048393221351721,-0.00256788336391,0.0212542219055715,0.0232865288249821,0.0090528486772386,0.0193968300280027,-0.0025613706892733,-0.0382903521928391,0.0668933698069352,-0.0595809344223173,-0.0586149114983608,0.0058513890240623,-0.1943070456627162,0.9996570916111084,1.720637393869557,4104.642358484289,4104.642358484289,0.0121819973732406,0.134381192454818
Banco Santander S.A.,137,Banco,Privado,Santander,2011-12-31,2011,Santander_2011,0.0033135807015261,0.0364157579825986,9.950230096765278,3.7555845611023697,84.73373627506572,0.0029412884061217,0.6204007457443185,0.0110462573277803,0.8030173726310895,0.0664680143971321,0.0198903749617263,0.006072250620444,0.0043103486925775,0.0255562018865225,0.031288312655089,0.0137295993669101,0.0052100156118671,0.0042976707139417,0.0648484648093163,0.0662725127970079,0.0299948272161316,0.1949835110470408,0.3839246041895849,0.0208497250787553,-2.72890907712127,1.886811891457442,4494.337796930765,4494.337796930765,0.003258787860859,0.0356844769129521
Banco Santander S.A.,137,Banco,Privado,Santander,2012-12-31,2012,Santander_2012,0.0085296323859698,0.0947932363358867,10.265264437197994,1.420979360779407,39.86325614302429,0.0059218271055534,0.7033038098896223,0.0084147940950954,0.7295628343028204,0.0643263898167829,0.0201501057934322,0.0064442436076428,-0.0017044819039622,0.0282979918584097,0.0278274675504669,0.0103978780178685,0.0115208405072249,-0.0016943882568223,-0.0264973972395618,0.0639454600579635,0.2460381036878702,1.5162259098861224,0.1082120432397257,0.205890284392928,-1.4927326188344423,1.803753579489452,4810.712598516054,4810.712598516054,0.0081230220816609,0.0915079917791091
Banco Santander S.A.,137,Banco,Privado,Santander,2013-12-31,2013,Santander_2013,0.0078450857607283,0.0965918278296164,12.51198976806874,1.6484564099188477,41.96766138094644,0.0071244660150985,0.6519823606688855,0.0117443716698382,0.7029046118488117,0.0688056333619997,0.0224086877848376,0.0080590499292677,0.0030321099118486,0.025473793404977,0.0275216460618252,0.0134269590942015,0.0117078489543113,0.003010507788455,0.0440677567183514,0.0683154308873937,-0.0273079513748425,0.1716494267859032,-0.0379977538069544,0.0404235751836592,-2.73032591015302,1.7822778851239662,5170.235709034802,5170.235709034802,0.0076689953690143,0.1036233869574887
Banco Santander S.A.,137,Banco,Privado,Santander,2014-12-31,2014,Santander_2014,0.0026926436526104,0.0370331920934517,13.00195080223055,2.259515349125692,39.61313666615931,0.0068763717474032,0.637594552285917,0.0155372675095518,0.7093509884023685,0.0724830061311549,0.0239406865487145,0.0083426829866475,0.0055997274834319,0.0231204713700758,0.0288927109483377,0.0188468353987141,0.0041716233954326,0.0055612216755716,0.0772557290642644,0.0719845860356278,-0.0111214565699792,-0.0457954520679028,0.038142190120223,0.0417299576227974,0.8262696664729419,1.9002769879171368,5307.623318961911,5307.623318961911,0.0026832042092038,0.0375700936194927
Banco Santander S.A.,137,Banco,Privado,Santander,2015-12-31,2015,Santander_2015,0.0031357618060398,0.0471921017639234,15.198351055341178,1.8117994196556229,29.536182473848545,0.0123667587443252,0.5483061734803917,0.0224060863159895,0.6712459848746848,0.0697644765458828,0.0274222259814548,0.0078530865203529,0.0087685822602369,0.0245626176870478,0.0276350269386226,0.0133144365223132,0.0055129641805557,0.0086601433188948,0.1256883545090457,0.0689017160955157,-0.0913021573534111,0.6433257259421445,-0.130857280733933,-0.1253835524439757,0.4229249202789913,1.876368226245579,5473.126460737791,5473.126460737791,0.0030538346337344,0.0494670854621902
Banco Santander S.A.,137,Banco,Privado,Santander,2016-12-31,2016,Santander_2016,0.0028100391148612,0.0413602664201078,12.436176332540589,1.6721646913817734,33.2794388922617,0.0143983657940223,0.6046860076950218,0.0240764388943632,0.6607807809787867,0.0785300228374792,0.0324420515656523,0.0088877689348895,0.0075048285873478,0.0249900959460141,0.029248472275669,0.0175558548521715,0.0047051008664786,0.0073967713201257,0.0955663619617091,0.0773993188428522,0.0549252782148805,0.2307597846973321,0.1165161091139606,0.1874711929582697,-0.0971136324552224,1.855408468995568,5498.847180237488,5498.847180237488,0.0028733231323814,0.0386064765124285
Banco Santander S.A.,137,Banco,Privado,Santander,2017-12-31,2017,Santander_2017,0.0122212411331624,0.1554476352253089,11.064187786268636,1.638382447607467,30.76072419540715,0.0169341080584479,0.6340822544364383,0.0277445454088493,0.654575283761742,0.0847938666696784,0.0344813066695963,0.0104700310177964,0.0105520366915582,0.0277422925242079,0.0322922367209229,0.0146777219117476,0.0192359518952068,0.0103733473619867,0.1244433955661509,0.0833579581688004,0.031039789846945,0.2157473638417346,0.1383357273714769,0.1132793206025946,0.4496759741139235,1.7261011545260263,5329.529524311107,5329.529524311107,0.0123327952497114,0.1487851588015382
Banco Santander S.A.,137,Banco,Privado,Santander,2018-12-31,2018,Santander_2018,0.0158080174078178,0.1888533132523356,8.624864969393064,1.6977881862456123,33.977611568319915,0.0212074802739177,0.5721763339952054,0.0313711561866665,0.6143560971897731,0.0842841877315278,0.032021702913703,0.0108314673761609,0.0148609108669234,0.0275938043810458,0.0276445748188079,0.0116448751725731,0.0238978433487366,0.0145863159794932,0.1763190850727567,0.0827268130019751,0.0208024646807083,0.1156008620485009,-0.1261165848011665,0.0146666256549123,0.4376423134021128,0.6143560971897731,5225.327528980452,5225.327528980452,0.0159792512771442,0.189018014240565
Banco Santander S.A.,137,Banco,Privado,Santander,2019-12-31,2019,Santander_2019,0.0207440706470914,0.2519370485725529,9.133055094425249,1.609489971166824,32.82592081250019,0.0239505638354385,0.5303253356766148,0.0333570538229304,0.53701465614504,0.0914960325906994,0.0335855935264671,0.01195741816646,0.0140538476484897,0.028418555412226,0.0238215711806798,0.0127498674825599,0.0324475419757455,0.0137625783887688,0.15360062344297,0.0895997560444716,-0.0201831720547184,0.101521328487075,-0.155683295405699,0.0636556492441873,-0.0733948580488185,0.5370147374425084,5297.426348220804,5297.426348220804,0.0202543147050024,0.2524145850775993
